date,season,fav_team,dog_team,spread,actual_margin,error,home,fav_rest,dog_rest,rest_diff_raw,rest_diff,anomalous
2015-11-13,2015-16,Houston Rockets,Denver Nuggets,4.5,-9,-13.5,0,2,2,0,-0.11667822468793343,0
2015-11-13,2015-16,Sacramento Kings,Brooklyn Nets,5.0,2,-3.0,1,2,2,0,-0.11667822468793343,0
2015-11-14,2015-16,Los Angeles Clippers,Detroit Pistons,4.0,5,1.0,1,2,3,-1,-1.1166782246879334,0
2015-11-14,2015-16,Washington Wizards,Orlando Magic,5.5,9,3.5,1,4,1,3,2.8833217753120666,0
2015-11-14,2015-16,Houston Rockets,Dallas Mavericks,5.0,-12,-17.0,1,1,1,0,-0.11667822468793343,0
2015-11-14,2015-16,Cleveland Cavaliers,Milwaukee Bucks,4.5,-3,-7.5,0,1,3,-2,-2.1166782246879334,0
2015-11-14,2015-16,San Antonio Spurs,Philadelphia 76ers,18.5,9,-9.5,1,3,1,2,1.8833217753120666,0
2015-11-14,2015-16,Phoenix Suns,Denver Nuggets,8.0,24,16.0,1,2,1,1,0.8833217753120666,0
2015-11-14,2015-16,Golden State Warriors,Brooklyn Nets,17.5,8,-9.5,1,2,1,1,0.8833217753120666,0
2015-11-15,2015-16,New York Knicks,New Orleans Pelicans,2.5,8,5.5,1,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Memphis Grizzlies,Minnesota Timberwolves,2.0,8,6.0,0,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Charlotte Hornets,Portland Trail Blazers,4.0,12,8.0,1,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Atlanta Hawks,Utah Jazz,5.5,-1,-6.5,1,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Oklahoma City Thunder,Boston Celtics,6.5,-15,-21.5,1,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Toronto Raptors,Sacramento Kings,2.0,-6,-8.0,0,2,2,0,-0.11667822468793343,0
2015-11-15,2015-16,Detroit Pistons,Los Angeles Lakers,3.0,-12,-15.0,0,1,2,-1,-1.1166782246879334,0
2015-11-16,2015-16,Dallas Mavericks,Philadelphia 76ers,7.5,6,-1.5,0,2,2,0,-0.11667822468793343,0
2015-11-16,2015-16,Chicago Bulls,Indiana Pacers,5.0,1,-4.0,1,3,3,0,-0.11667822468793343,0
2015-11-16,2015-16,Houston Rockets,Boston Celtics,6.5,-16,-22.5,1,2,1,1,0.8833217753120666,0
2015-11-16,2015-16,Memphis Grizzlies,Oklahoma City Thunder,1.0,8,7.0,1,1,1,0,-0.11667822468793343,0
2015-11-16,2015-16,San Antonio Spurs,Portland Trail Blazers,12.5,13,0.5,1,2,1,1,0.8833217753120666,0
2015-11-16,2015-16,Phoenix Suns,Los Angeles Lakers,10.0,19,9.0,1,2,1,1,0.8833217753120666,0
2015-11-17,2015-16,Washington Wizards,Milwaukee Bucks,3.0,29,26.0,1,3,3,0,-0.11667822468793343,0
2015-11-17,2015-16,Atlanta Hawks,Brooklyn Nets,4.5,-2,-6.5,0,2,3,-1,-1.1166782246879334,0
2015-11-17,2015-16,Miami Heat,Minnesota Timberwolves,9.5,-12,-21.5,1,5,2,3,2.8833217753120666,0
2015-11-17,2015-16,Cleveland Cavaliers,Detroit Pistons,5.0,-5,-10.0,0,3,2,1,0.8833217753120666,0
2015-11-17,2015-16,New Orleans Pelicans,Denver Nuggets,6.0,-17,-23.0,1,2,3,-1,-1.1166782246879334,0
2015-11-17,2015-16,Golden State Warriors,Toronto Raptors,9.0,5,-4.0,1,3,2,1,0.8833217753120666,0
2015-11-18,2015-16,Indiana Pacers,Philadelphia 76ers,7.5,27,19.5,0,2,2,0,-0.11667822468793343,0
2015-11-18,2015-16,Orlando Magic,Minnesota Timberwolves,3.0,3,0.0,1,4,1,3,2.8833217753120666,0
2015-11-18,2015-16,Charlotte Hornets,Brooklyn Nets,7.0,5,-2.0,1,1,1,0,-0.11667822468793343,0
2015-11-18,2015-16,Boston Celtics,Dallas Mavericks,5.0,-4,-9.0,1,2,2,0,-0.11667822468793343,0
2015-11-18,2015-16,Oklahoma City Thunder,New Orleans Pelicans,8.5,7,-1.5,1,2,1,1,0.8833217753120666,0
2015-11-18,2015-16,Houston Rockets,Portland Trail Blazers,6.5,5,-1.5,1,2,2,0,-0.11667822468793343,0
2015-11-18,2015-16,Atlanta Hawks,Sacramento Kings,4.5,6,1.5,1,1,3,-2,-2.1166782246879334,0
2015-11-18,2015-16,San Antonio Spurs,Denver Nuggets,13.5,11,-2.5,1,2,1,1,0.8833217753120666,0
2015-11-18,2015-16,Utah Jazz,Toronto Raptors,2.5,4,1.5,1,3,1,2,1.8833217753120666,0
2015-11-18,2015-16,Phoenix Suns,Chicago Bulls,2.0,-6,-8.0,1,2,2,0,-0.11667822468793343,0
2015-11-19,2015-16,Miami Heat,Sacramento Kings,8.0,7,-1.0,1,2,1,1,0.8833217753120666,0
2015-11-19,2015-16,Cleveland Cavaliers,Milwaukee Bucks,10.0,15,5.0,1,2,2,0,-0.11667822468793343,0
2015-11-19,2015-16,Golden State Warriors,Los Angeles Clippers,5.5,7,1.5,0,2,5,-3,-3.1166782246879334,0
2015-11-20,2015-16,Charlotte Hornets,Philadelphia 76ers,10.0,25,15.0,1,2,2,0,-0.11667822468793343,0
2015-11-20,2015-16,Boston Celtics,Brooklyn Nets,9.0,25,16.0,1,2,2,0,-0.11667822468793343,0
2015-11-20,2015-16,Detroit Pistons,Minnesota Timberwolves,1.0,10,9.0,0,3,2,1,0.8833217753120666,0
2015-11-20,2015-16,Oklahoma City Thunder,New York Knicks,7.5,-3,-10.5,1,2,3,-1,-1.1166782246879334,0
2015-11-20,2015-16,San Antonio Spurs,New Orleans Pelicans,9.0,-14,-23.0,0,2,2,0,-0.11667822468793343,0
2015-11-20,2015-16,Memphis Grizzlies,Houston Rockets,4.5,12,7.5,1,4,2,2,1.8833217753120666,0
2015-11-20,2015-16,Dallas Mavericks,Utah Jazz,2.5,9,6.5,1,2,2,0,-0.11667822468793343,0
2015-11-20,2015-16,Phoenix Suns,Denver Nuggets,1.5,7,5.5,0,2,2,0,-0.11667822468793343,0
2015-11-20,2015-16,Los Angeles Clippers,Portland Trail Blazers,3.5,-11,-14.5,0,1,2,-1,-1.1166782246879334,0
2015-11-20,2015-16,Golden State Warriors,Chicago Bulls,8.5,12,3.5,1,1,2,-1,-1.1166782246879334,0
2015-11-20,2015-16,Toronto Raptors,Los Angeles Lakers,6.0,11,5.0,0,2,4,-2,-2.1166782246879334,0
2015-11-21,2015-16,Orlando Magic,Sacramento Kings,2.5,-6,-8.5,1,3,2,1,0.8833217753120666,0
2015-11-21,2015-16,Indiana Pacers,Milwaukee Bucks,4.5,37,32.5,1,3,2,1,0.8833217753120666,0
2015-11-21,2015-16,Cleveland Cavaliers,Atlanta Hawks,5.0,12,7.0,1,2,3,-1,-1.1166782246879334,0
2015-11-21,2015-16,Miami Heat,Philadelphia 76ers,14.0,5,-9.0,1,2,1,1,0.8833217753120666,0
2015-11-21,2015-16,Detroit Pistons,Washington Wizards,3.0,-2,-5.0,1,1,4,-3,-3.1166782246879334,0
2015-11-21,2015-16,Houston Rockets,New York Knicks,6.5,-5,-11.5,1,1,1,0,-0.11667822468793343,0
2015-11-21,2015-16,San Antonio Spurs,Memphis Grizzlies,8.0,10,2.0,1,1,1,0,-0.11667822468793343,0
2015-11-22,2015-16,Los Angeles Clippers,Toronto Raptors,6.0,-11,-17.0,1,2,2,0,-0.11667822468793343,0
2015-11-22,2015-16,New Orleans Pelicans,Phoenix Suns,1.5,6,4.5,1,2,2,0,-0.11667822468793343,0
2015-11-22,2015-16,Boston Celtics,Brooklyn Nets,4.0,-10,-14.0,0,2,2,0,-0.11667822468793343,0
2015-11-22,2015-16,Oklahoma City Thunder,Dallas Mavericks,5.5,3,-2.5,1,2,2,0,-0.11667822468793343,0
2015-11-22,2015-16,Golden State Warriors,Denver Nuggets,10.5,13,2.5,0,2,2,0,-0.11667822468793343,0
2015-11-22,2015-16,Portland Trail Blazers,Los Angeles Lakers,1.5,14,12.5,0,2,2,0,-0.11667822468793343,0
2015-11-23,2015-16,Cleveland Cavaliers,Orlando Magic,9.5,14,4.5,1,2,2,0,-0.11667822468793343,0
2015-11-23,2015-16,Charlotte Hornets,Sacramento Kings,5.0,5,0.0,1,3,2,1,0.8833217753120666,0
2015-11-23,2015-16,Miami Heat,New York Knicks,5.5,17,11.5,1,2,2,0,-0.11667822468793343,0
2015-11-23,2015-16,Minnesota Timberwolves,Philadelphia 76ers,7.5,5,-2.5,1,3,2,1,0.8833217753120666,0
2015-11-23,2015-16,San Antonio Spurs,Phoenix Suns,8.5,14,5.5,1,2,1,1,0.8833217753120666,0
2015-11-23,2015-16,Utah Jazz,Oklahoma City Thunder,3.0,-22,-25.0,1,3,1,2,1.8833217753120666,0
2015-11-24,2015-16,Washington Wizards,Indiana Pacers,3.5,-17,-20.5,1,3,3,0,-0.11667822468793343,0
2015-11-24,2015-16,Atlanta Hawks,Boston Celtics,4.0,24,20.0,1,3,2,1,0.8833217753120666,0
2015-11-24,2015-16,Memphis Grizzlies,Dallas Mavericks,3.0,14,11.0,1,3,2,1,0.8833217753120666,0
2015-11-24,2015-16,Los Angeles Clippers,Denver Nuggets,7.0,17,10.0,0,2,2,0,-0.11667822468793343,0
2015-11-24,2015-16,Chicago Bulls,Portland Trail Blazers,1.5,5,3.5,0,4,2,2,1.8833217753120666,0
2015-11-24,2015-16,Golden State Warriors,Los Angeles Lakers,17.5,34,16.5,1,2,2,0,-0.11667822468793343,0
2015-11-25,2015-16,Orlando Magic,New York Knicks,2.0,9,7.0,1,2,2,0,-0.11667822468793343,0
2015-11-25,2015-16,Charlotte Hornets,Washington Wizards,2.0,14,12.0,1,2,1,1,0.8833217753120666,0
2015-11-25,2015-16,Boston Celtics,Philadelphia 76ers,11.5,4,-7.5,1,1,2,-1,-1.1166782246879334,0
2015-11-25,2015-16,Detroit Pistons,Miami Heat,1.0,23,22.0,1,2,2,0,-0.11667822468793343,0
2015-11-25,2015-16,Cleveland Cavaliers,Toronto Raptors,1.0,-4,-5.0,0,2,3,-1,-1.1166782246879334,0
2015-11-25,2015-16,Houston Rockets,Memphis Grizzlies,3.0,-9,-12.0,1,4,1,3,2.8833217753120666,0
2015-11-25,2015-16,Milwaukee Bucks,Sacramento Kings,4.5,-11,-15.5,1,2,2,0,-0.11667822468793343,0
2015-11-25,2015-16,Oklahoma City Thunder,Brooklyn Nets,12.5,11,-1.5,1,2,3,-1,-1.1166782246879334,0
2015-11-25,2015-16,Atlanta Hawks,Minnesota Timberwolves,2.0,-4,-6.0,0,1,2,-1,-1.1166782246879334,0
2015-11-25,2015-16,San Antonio Spurs,Dallas Mavericks,9.0,5,-4.0,1,2,1,1,0.8833217753120666,0
2015-11-25,2015-16,Phoenix Suns,New Orleans Pelicans,4.0,-6,-10.0,1,2,3,-1,-1.1166782246879334,0
2015-11-25,2015-16,Los Angeles Clippers,Utah Jazz,4.5,-11,-15.5,1,1,2,-1,-1.1166782246879334,0
2015-11-27,2015-16,Orlando Magic,Milwaukee Bucks,4.0,24,20.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Cleveland Cavaliers,Charlotte Hornets,3.5,5,1.5,0,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Miami Heat,New York Knicks,1.5,19,17.5,0,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Boston Celtics,Washington Wizards,4.0,33,29.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Houston Rockets,Philadelphia 76ers,10.0,2,-8.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Memphis Grizzlies,Atlanta Hawks,3.0,-15,-18.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Oklahoma City Thunder,Detroit Pistons,9.0,16,7.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Indiana Pacers,Chicago Bulls,2.5,12,9.5,1,3,3,0,-0.11667822468793343,0
2015-11-27,2015-16,San Antonio Spurs,Denver Nuggets,9.5,11,1.5,0,2,3,-1,-1.1166782246879334,0
2015-11-27,2015-16,Golden State Warriors,Phoenix Suns,8.5,19,10.5,0,3,2,1,0.8833217753120666,0
2015-11-27,2015-16,Sacramento Kings,Minnesota Timberwolves,3.0,-10,-13.0,1,2,2,0,-0.11667822468793343,0
2015-11-27,2015-16,Los Angeles Clippers,New Orleans Pelicans,5.5,21,15.5,1,2,2,0,-0.11667822468793343,0
2015-11-28,2015-16,Toronto Raptors,Washington Wizards,1.0,2,1.0,0,3,1,2,1.8833217753120666,0
2015-11-28,2015-16,Cleveland Cavaliers,Brooklyn Nets,11.0,2,-9.0,1,1,3,-2,-2.1166782246879334,0
2015-11-28,2015-16,San Antonio Spurs,Atlanta Hawks,7.5,20,12.5,1,1,1,0,-0.11667822468793343,0
2015-11-28,2015-16,Dallas Mavericks,Denver Nuggets,9.0,11,2.0,1,3,1,2,1.8833217753120666,0
2015-11-28,2015-16,Utah Jazz,New Orleans Pelicans,6.5,14,7.5,1,3,1,2,1.8833217753120666,0
2015-11-28,2015-16,Portland Trail Blazers,Los Angeles Lakers,9.0,12,3.0,1,4,4,0,-0.11667822468793343,0
2015-11-28,2015-16,Golden State Warriors,Sacramento Kings,15.0,19,4.0,1,1,1,0,-0.11667822468793343,0
2015-11-29,2015-16,Charlotte Hornets,Milwaukee Bucks,5.5,5,-0.5,1,2,2,0,-0.11667822468793343,0
2015-11-29,2015-16,Los Angeles Clippers,Minnesota Timberwolves,8.5,8,-0.5,1,2,2,0,-0.11667822468793343,0
2015-11-29,2015-16,Toronto Raptors,Phoenix Suns,6.0,-5,-11.0,1,1,2,-1,-1.1166782246879334,0
2015-11-29,2015-16,Detroit Pistons,Brooklyn Nets,3.0,-4,-7.0,0,2,1,1,0.8833217753120666,0
2015-11-29,2015-16,Memphis Grizzlies,Philadelphia 76ers,11.0,8,-3.0,1,2,2,0,-0.11667822468793343,0
2015-11-29,2015-16,Boston Celtics,Orlando Magic,1.0,-19,-20.0,0,2,2,0,-0.11667822468793343,0
2015-11-29,2015-16,Indiana Pacers,Los Angeles Lakers,7.5,4,-3.5,0,2,1,1,0.8833217753120666,0
2015-11-30,2015-16,Miami Heat,Boston Celtics,3.5,-10,-13.5,1,3,1,2,1.8833217753120666,0
2015-11-30,2015-16,Detroit Pistons,Houston Rockets,2.5,11,8.5,1,1,1,0,-0.11667822468793343,0
2015-11-30,2015-16,San Antonio Spurs,Chicago Bulls,3.5,-3,-6.5,0,2,3,-1,-1.1166782246879334,0
2015-11-30,2015-16,Milwaukee Bucks,Denver Nuggets,3.0,18,15.0,1,1,2,-1,-1.1166782246879334,0
2015-11-30,2015-16,Oklahoma City Thunder,Atlanta Hawks,1.0,-6,-7.0,0,3,2,1,0.8833217753120666,0
2015-11-30,2015-16,Golden State Warriors,Utah Jazz,7.5,3,-4.5,0,2,2,0,-0.11667822468793343,0
2015-11-30,2015-16,Sacramento Kings,Dallas Mavericks,3.0,14,11.0,1,2,2,0,-0.11667822468793343,0
2015-11-30,2015-16,Los Angeles Clippers,Portland Trail Blazers,8.0,15,7.0,1,1,2,-1,-1.1166782246879334,0
2015-12-01,2015-16,Cleveland Cavaliers,Washington Wizards,8.5,-12,-20.5,1,3,3,0,-0.11667822468793343,0
2015-12-01,2015-16,Phoenix Suns,Brooklyn Nets,3.0,-3,-6.0,0,2,2,0,-0.11667822468793343,0
2015-12-01,2015-16,New Orleans Pelicans,Memphis Grizzlies,1.0,-9,-10.0,1,3,2,1,0.8833217753120666,0
2015-12-01,2015-16,Minnesota Timberwolves,Orlando Magic,1.0,-3,-4.0,1,2,2,0,-0.11667822468793343,0
2015-12-02,2015-16,Washington Wizards,Los Angeles Lakers,9.0,-4,-13.0,1,1,1,0,-0.11667822468793343,0
2015-12-02,2015-16,Golden State Warriors,Charlotte Hornets,10.0,17,7.0,0,2,3,-1,-1.1166782246879334,0
2015-12-02,2015-16,Detroit Pistons,Phoenix Suns,3.5,5,1.5,1,2,1,1,0.8833217753120666,0
2015-12-02,2015-16,New York Knicks,Philadelphia 76ers,8.5,12,3.5,1,3,1,2,1.8833217753120666,0
2015-12-02,2015-16,Chicago Bulls,Denver Nuggets,9.0,9,0.0,1,2,2,0,-0.11667822468793343,0
2015-12-02,2015-16,Houston Rockets,New Orleans Pelicans,3.0,7,4.0,1,2,1,1,0.8833217753120666,0
2015-12-02,2015-16,Atlanta Hawks,Toronto Raptors,3.0,-10,-13.0,1,2,3,-1,-1.1166782246879334,0
2015-12-02,2015-16,San Antonio Spurs,Milwaukee Bucks,12.5,25,12.5,1,2,2,0,-0.11667822468793343,0
2015-12-02,2015-16,Indiana Pacers,Los Angeles Clippers,2.5,12,9.5,0,3,2,1,0.8833217753120666,0
2015-12-03,2015-16,Oklahoma City Thunder,Miami Heat,2.5,-2,-4.5,0,3,3,0,-0.11667822468793343,0
2015-12-03,2015-16,Toronto Raptors,Denver Nuggets,10.0,-1,-11.0,1,1,1,0,-0.11667822468793343,0
2015-12-03,2015-16,Utah Jazz,Orlando Magic,5.5,-9,-14.5,1,3,2,1,0.8833217753120666,0
2015-12-03,2015-16,San Antonio Spurs,Memphis Grizzlies,2.0,20,18.0,0,1,2,-1,-1.1166782246879334,0
2015-12-03,2015-16,Boston Celtics,Sacramento Kings,2.0,17,15.0,0,3,3,0,-0.11667822468793343,0
2015-12-03,2015-16,Indiana Pacers,Portland Trail Blazers,2.0,-12,-14.0,0,1,2,-1,-1.1166782246879334,0
2015-12-04,2015-16,New York Knicks,Brooklyn Nets,4.0,17,13.0,1,2,3,-1,-1.1166782246879334,0
2015-12-04,2015-16,Phoenix Suns,Washington Wizards,2.5,-3,-5.5,0,2,2,0,-0.11667822468793343,0
2015-12-04,2015-16,Detroit Pistons,Milwaukee Bucks,6.5,7,0.5,1,2,2,0,-0.11667822468793343,0
2015-12-04,2015-16,Atlanta Hawks,Los Angeles Lakers,11.5,13,1.5,1,2,2,0,-0.11667822468793343,0
2015-12-04,2015-16,Dallas Mavericks,Houston Rockets,6.5,-4,-10.5,1,3,2,1,0.8833217753120666,0
2015-12-04,2015-16,Cleveland Cavaliers,New Orleans Pelicans,4.5,-6,-10.5,0,3,2,1,0.8833217753120666,0
2015-12-05,2015-16,Denver Nuggets,Philadelphia 76ers,3.0,3,0.0,0,2,3,-1,-1.1166782246879334,0
2015-12-05,2015-16,Golden State Warriors,Toronto Raptors,6.5,3,-3.5,0,3,2,1,0.8833217753120666,0
2015-12-05,2015-16,Minnesota Timberwolves,Portland Trail Blazers,1.5,-6,-7.5,1,4,2,2,1.8833217753120666,0
2015-12-05,2015-16,Houston Rockets,Sacramento Kings,4.0,7,3.0,1,1,2,-1,-1.1166782246879334,0
2015-12-05,2015-16,Chicago Bulls,Charlotte Hornets,6.5,-6,-12.5,1,3,3,0,-0.11667822468793343,0
2015-12-05,2015-16,New York Knicks,Milwaukee Bucks,1.5,-15,-16.5,0,1,1,0,-0.11667822468793343,0
2015-12-05,2015-16,San Antonio Spurs,Boston Celtics,8.5,3,-5.5,1,2,2,0,-0.11667822468793343,0
2015-12-05,2015-16,Indiana Pacers,Utah Jazz,1.0,-3,-4.0,0,2,2,0,-0.11667822468793343,0
2015-12-05,2015-16,Los Angeles Clippers,Orlando Magic,2.0,2,0.0,1,3,2,1,0.8833217753120666,0
2015-12-06,2015-16,Memphis Grizzlies,Phoenix Suns,5.0,2,-3.0,1,3,2,1,0.8833217753120666,0
2015-12-06,2015-16,Detroit Pistons,Los Angeles Lakers,9.5,20,10.5,1,2,2,0,-0.11667822468793343,0
2015-12-06,2015-16,Golden State Warriors,Brooklyn Nets,11.5,16,4.5,0,1,2,-1,-1.1166782246879334,0
2015-12-06,2015-16,Dallas Mavericks,Washington Wizards,1.0,12,11.0,0,2,2,0,-0.11667822468793343,0
2015-12-06,2015-16,Oklahoma City Thunder,Sacramento Kings,10.0,3,-7.0,1,3,1,2,1.8833217753120666,0
2015-12-07,2015-16,Charlotte Hornets,Detroit Pistons,3.0,20,17.0,1,2,1,1,0.8833217753120666,0
2015-12-07,2015-16,San Antonio Spurs,Philadelphia 76ers,13.5,51,37.5,0,2,2,0,-0.11667822468793343,0
2015-12-07,2015-16,Toronto Raptors,Los Angeles Lakers,12.0,9,-3.0,1,2,1,1,0.8833217753120666,0
2015-12-07,2015-16,Miami Heat,Washington Wizards,7.5,-11,-18.5,1,2,1,1,0.8833217753120666,0
2015-12-07,2015-16,Boston Celtics,New Orleans Pelicans,1.0,18,17.0,0,2,3,-1,-1.1166782246879334,0
2015-12-07,2015-16,Chicago Bulls,Phoenix Suns,6.0,-2,-8.0,1,2,1,1,0.8833217753120666,0
2015-12-07,2015-16,Portland Trail Blazers,Milwaukee Bucks,1.5,-2,-3.5,0,2,2,0,-0.11667822468793343,0
2015-12-07,2015-16,Los Angeles Clippers,Minnesota Timberwolves,1.0,4,3.0,0,2,2,0,-0.11667822468793343,0
2015-12-08,2015-16,Golden State Warriors,Indiana Pacers,6.0,8,2.0,0,2,3,-1,-1.1166782246879334,0
2015-12-08,2015-16,Cleveland Cavaliers,Portland Trail Blazers,9.5,5,-4.5,1,3,1,2,1.8833217753120666,0
2015-12-08,2015-16,Houston Rockets,Brooklyn Nets,4.0,-5,-9.0,0,3,2,1,0.8833217753120666,0
2015-12-08,2015-16,Oklahoma City Thunder,Memphis Grizzlies,2.5,37,34.5,0,2,2,0,-0.11667822468793343,0
2015-12-08,2015-16,Orlando Magic,Denver Nuggets,1.5,11,9.5,0,3,3,0,-0.11667822468793343,0
2015-12-08,2015-16,Sacramento Kings,Utah Jazz,2.0,8,6.0,1,2,3,-1,-1.1166782246879334,0
2015-12-09,2015-16,Boston Celtics,Chicago Bulls,4.0,5,1.0,1,2,2,0,-0.11667822468793343,0
2015-12-09,2015-16,Washington Wizards,Houston Rockets,2.0,-6,-8.0,1,2,1,1,0.8833217753120666,0
2015-12-09,2015-16,San Antonio Spurs,Toronto Raptors,4.0,-3,-7.0,0,2,2,0,-0.11667822468793343,0
2015-12-09,2015-16,Detroit Pistons,Memphis Grizzlies,2.5,-1,-3.5,1,2,1,1,0.8833217753120666,0
2015-12-09,2015-16,Minnesota Timberwolves,Los Angeles Lakers,7.0,1,-6.0,1,2,2,0,-0.11667822468793343,0
2015-12-09,2015-16,Los Angeles Clippers,Milwaukee Bucks,5.0,14,9.0,0,2,2,0,-0.11667822468793343,0
2015-12-09,2015-16,Phoenix Suns,Orlando Magic,4.0,3,-1.0,1,2,1,1,0.8833217753120666,0
2015-12-09,2015-16,Utah Jazz,New York Knicks,3.0,21,18.0,1,1,2,-1,-1.1166782246879334,0
2015-12-09,2015-16,Atlanta Hawks,Dallas Mavericks,1.0,3,2.0,0,5,2,3,2.8833217753120666,0
2015-12-10,2015-16,Brooklyn Nets,Philadelphia 76ers,7.0,9,2.0,1,2,3,-1,-1.1166782246879334,0
2015-12-10,2015-16,Oklahoma City Thunder,Atlanta Hawks,7.5,13,5.5,1,2,1,1,0.8833217753120666,0
2015-12-10,2015-16,Los Angeles Clippers,Chicago Bulls,1.5,-3,-4.5,0,1,1,0,-0.11667822468793343,0
2015-12-10,2015-16,Sacramento Kings,New York Knicks,4.5,2,-2.5,1,2,1,1,0.8833217753120666,0
2015-12-11,2015-16,Detroit Pistons,Philadelphia 76ers,7.5,12,4.5,0,2,1,1,0.8833217753120666,0
2015-12-11,2015-16,Indiana Pacers,Miami Heat,4.0,13,9.0,1,3,2,1,0.8833217753120666,0
2015-12-11,2015-16,Cleveland Cavaliers,Orlando Magic,3.5,35,31.5,0,3,2,1,0.8833217753120666,0
2015-12-11,2015-16,Golden State Warriors,Boston Celtics,6.0,5,-1.0,0,3,2,1,0.8833217753120666,0
2015-12-11,2015-16,Toronto Raptors,Milwaukee Bucks,8.5,7,-1.5,1,2,2,0,-0.11667822468793343,0
2015-12-11,2015-16,New Orleans Pelicans,Washington Wizards,2.5,2,-0.5,1,4,2,2,1.8833217753120666,0
2015-12-11,2015-16,Memphis Grizzlies,Charlotte Hornets,3.5,-24,-27.5,1,2,2,0,-0.11667822468793343,0
2015-12-11,2015-16,Oklahoma City Thunder,Utah Jazz,4.0,4,0.0,0,1,2,-1,-1.1166782246879334,0
2015-12-11,2015-16,San Antonio Spurs,Los Angeles Lakers,16.0,22,6.0,1,2,2,0,-0.11667822468793343,0
2015-12-11,2015-16,Phoenix Suns,Portland Trail Blazers,4.5,-10,-14.5,1,2,3,-1,-1.1166782246879334,0
2015-12-12,2015-16,Los Angeles Clippers,Brooklyn Nets,5.0,5,0.0,0,2,2,0,-0.11667822468793343,0
2015-12-12,2015-16,Charlotte Hornets,Boston Celtics,1.0,-5,-6.0,1,1,1,0,-0.11667822468793343,0
2015-12-12,2015-16,Detroit Pistons,Indiana Pacers,1.0,22,21.0,1,1,1,0,-0.11667822468793343,0
2015-12-12,2015-16,Houston Rockets,Los Angeles Lakers,11.5,29,17.5,1,3,1,2,1.8833217753120666,0
2015-12-12,2015-16,San Antonio Spurs,Atlanta Hawks,3.0,25,22.0,0,1,2,-1,-1.1166782246879334,0
2015-12-12,2015-16,Chicago Bulls,New Orleans Pelicans,6.5,4,-2.5,1,2,1,1,0.8833217753120666,0
2015-12-12,2015-16,Golden State Warriors,Milwaukee Bucks,10.0,-13,-23.0,0,1,1,0,-0.11667822468793343,0
2015-12-12,2015-16,Dallas Mavericks,Washington Wizards,6.0,-3,-9.0,1,3,1,2,1.8833217753120666,0
2015-12-12,2015-16,Portland Trail Blazers,New York Knicks,3.5,-2,-5.5,1,1,2,-1,-1.1166782246879334,0
2015-12-13,2015-16,Phoenix Suns,Minnesota Timberwolves,5.0,7,2.0,1,2,2,0,-0.11667822468793343,0
2015-12-13,2015-16,Miami Heat,Memphis Grizzlies,4.0,3,-1.0,1,2,2,0,-0.11667822468793343,0
2015-12-13,2015-16,Toronto Raptors,Philadelphia 76ers,13.0,20,7.0,1,2,2,0,-0.11667822468793343,0
2015-12-13,2015-16,Oklahoma City Thunder,Utah Jazz,9.5,6,-3.5,1,2,2,0,-0.11667822468793343,0
2015-12-14,2015-16,Indiana Pacers,Toronto Raptors,4.5,16,11.5,1,2,1,1,0.8833217753120666,0
2015-12-14,2015-16,Orlando Magic,Brooklyn Nets,2.0,23,21.0,0,3,2,1,0.8833217753120666,0
2015-12-14,2015-16,Chicago Bulls,Philadelphia 76ers,13.5,19,5.5,1,2,1,1,0.8833217753120666,0
2015-12-14,2015-16,Atlanta Hawks,Miami Heat,4.0,-12,-16.0,1,2,1,1,0.8833217753120666,0
2015-12-14,2015-16,Memphis Grizzlies,Washington Wizards,6.0,17,11.0,1,1,2,-1,-1.1166782246879334,0
2015-12-14,2015-16,Dallas Mavericks,Phoenix Suns,4.5,10,5.5,1,2,1,1,0.8833217753120666,0
2015-12-14,2015-16,San Antonio Spurs,Utah Jazz,12.5,37,24.5,1,2,1,1,0.8833217753120666,0
2015-12-14,2015-16,Houston Rockets,Denver Nuggets,4.0,-6,-10.0,0,2,3,-1,-1.1166782246879334,0
2015-12-14,2015-16,Portland Trail Blazers,New Orleans Pelicans,3.5,4,0.5,1,2,2,0,-0.11667822468793343,0
2015-12-15,2015-16,Cleveland Cavaliers,Boston Celtics,1.5,12,10.5,0,4,3,1,0.8833217753120666,0
2015-12-15,2015-16,Minnesota Timberwolves,Denver Nuggets,5.0,-12,-17.0,1,2,1,1,0.8833217753120666,0
2015-12-15,2015-16,Sacramento Kings,Houston Rockets,1.0,10,9.0,1,5,1,4,3.8833217753120666,0
2015-12-15,2015-16,Milwaukee Bucks,Los Angeles Lakers,2.0,-18,-20.0,0,3,3,0,-0.11667822468793343,0
